Reference area,MEASURE,TIME_PERIOD,OBS_VALUE
New Zealand,GDPEMP,2020-Q4,107.7967
New Zealand,GDPEMP,2021-Q1,104.9201
New Zealand,GDPEMP,2021-Q2,105.5313
New Zealand,GDPEMP,2021-Q3,96.85858
New Zealand,GDPEMP,2021-Q4,106.9321
New Zealand,GDPEMP,2022-Q1,102.5218
New Zealand,GDPEMP,2022-Q2,104.0779
New Zealand,GDPEMP,2022-Q3,102.1652
New Zealand,GDPEMP,2022-Q4,107.7171
New Zealand,GDPEMP,2023-Q1,101.8764
New Zealand,GDPEMP,2023-Q2,101.4639
New Zealand,GDPEMP,2023-Q3,98.60262
New Zealand,GDPEMP,2023-Q4,104.6368
United Kingdom,GDPEMP,1971-Q1,44.67033
United Kingdom,GDPEMP,1971-Q2,45.3355
United Kingdom,GDPEMP,1971-Q3,46.17594
United Kingdom,GDPEMP,1971-Q4,46.35888
United Kingdom,GDPEMP,1972-Q1,46.23175
United Kingdom,GDPEMP,1972-Q2,47.34063
United Kingdom,GDPEMP,1972-Q3,47.40321
United Kingdom,GDPEMP,1972-Q4,48.03994
United Kingdom,GDPEMP,1973-Q1,50.14072
United Kingdom,GDPEMP,1973-Q2,50.20518
United Kingdom,GDPEMP,1973-Q3,49.86586
United Kingdom,GDPEMP,1973-Q4,49.74845
United Kingdom,GDPEMP,1974-Q1,48.57735
United Kingdom,GDPEMP,1974-Q2,49.48073
United Kingdom,GDPEMP,1974-Q3,49.86783
United Kingdom,GDPEMP,1974-Q4,49.2821
United Kingdom,GDPEMP,1975-Q1,49.57986
United Kingdom,GDPEMP,1975-Q2,48.87387
United Kingdom,GDPEMP,1975-Q3,48.86139
United Kingdom,GDPEMP,1975-Q4,49.64512
United Kingdom,GDPEMP,1976-Q1,50.60075
United Kingdom,GDPEMP,1976-Q2,50.21909
United Kingdom,GDPEMP,1976-Q3,50.69703
United Kingdom,GDPEMP,1976-Q4,51.70036
United Kingdom,GDPEMP,1977-Q1,51.78781
United Kingdom,GDPEMP,1977-Q2,51.5553
United Kingdom,GDPEMP,1977-Q3,51.94677
United Kingdom,GDPEMP,1977-Q4,52.64252
United Kingdom,GDPEMP,1978-Q1,52.80156
United Kingdom,GDPEMP,1978-Q2,53.23048
United Kingdom,GDPEMP,1978-Q3,53.7168
United Kingdom,GDPEMP,1978-Q4,53.87478
United Kingdom,GDPEMP,1979-Q1,53.32694
United Kingdom,GDPEMP,1979-Q2,55.5224
United Kingdom,GDPEMP,1979-Q3,54.07742
United Kingdom,GDPEMP,1979-Q4,54.54021
United Kingdom,GDPEMP,1980-Q1,54.09044
United Kingdom,GDPEMP,1980-Q2,53.2533
United Kingdom,GDPEMP,1980-Q3,53.4399
United Kingdom,GDPEMP,1980-Q4,53.24929
United Kingdom,GDPEMP,1981-Q1,53.31882
United Kingdom,GDPEMP,1981-Q2,53.77306
United Kingdom,GDPEMP,1981-Q3,54.80651
United Kingdom,GDPEMP,1981-Q4,55.14547
United Kingdom,GDPEMP,1982-Q1,55.57072
United Kingdom,GDPEMP,1982-Q2,56.50201
United Kingdom,GDPEMP,1982-Q3,56.80968
United Kingdom,GDPEMP,1982-Q4,57.47029
United Kingdom,GDPEMP,1983-Q1,58.59486
United Kingdom,GDPEMP,1983-Q2,59.07745
United Kingdom,GDPEMP,1983-Q3,59.3959
United Kingdom,GDPEMP,1983-Q4,59.67289
United Kingdom,GDPEMP,1984-Q1,59.95845
United Kingdom,GDPEMP,1984-Q2,59.28259
United Kingdom,GDPEMP,1984-Q3,59.36523
United Kingdom,GDPEMP,1984-Q4,59.99536
United Kingdom,GDPEMP,1985-Q1,60.54311
United Kingdom,GDPEMP,1985-Q2,61.36822
United Kingdom,GDPEMP,1985-Q3,61.24126
United Kingdom,GDPEMP,1985-Q4,61.57728
United Kingdom,GDPEMP,1986-Q1,62.46202
United Kingdom,GDPEMP,1986-Q2,63.22927
United Kingdom,GDPEMP,1986-Q3,63.69706
United Kingdom,GDPEMP,1986-Q4,64.68317
United Kingdom,GDPEMP,1987-Q1,64.84667
United Kingdom,GDPEMP,1987-Q2,65.4472
United Kingdom,GDPEMP,1987-Q3,66.50517
United Kingdom,GDPEMP,1987-Q4,66.62188
United Kingdom,GDPEMP,1988-Q1,67.17738
United Kingdom,GDPEMP,1988-Q2,67.01272
United Kingdom,GDPEMP,1988-Q3,67.55299
United Kingdom,GDPEMP,1988-Q4,67.57875
United Kingdom,GDPEMP,1989-Q1,67.34793
United Kingdom,GDPEMP,1989-Q2,67.21001
United Kingdom,GDPEMP,1989-Q3,67.00461
United Kingdom,GDPEMP,1989-Q4,67.04963
United Kingdom,GDPEMP,1990-Q1,67.78629
United Kingdom,GDPEMP,1990-Q2,68.23286
United Kingdom,GDPEMP,1990-Q3,67.42291
United Kingdom,GDPEMP,1990-Q4,67.14957
United Kingdom,GDPEMP,1991-Q1,67.37727
United Kingdom,GDPEMP,1991-Q2,67.70873
United Kingdom,GDPEMP,1991-Q3,68.16252
United Kingdom,GDPEMP,1991-Q4,69.01847
United Kingdom,GDPEMP,1992-Q1,69.95947
United Kingdom,GDPEMP,1992-Q2,71.4115
United Kingdom,GDPEMP,1992-Q3,72.19853
United Kingdom,GDPEMP,1992-Q4,73.35332
United Kingdom,GDPEMP,1993-Q1,74.01145
United Kingdom,GDPEMP,1993-Q2,74.40425
United Kingdom,GDPEMP,1993-Q3,75.05578
United Kingdom,GDPEMP,1993-Q4,75.71399
United Kingdom,GDPEMP,1994-Q1,76.20638
United Kingdom,GDPEMP,1994-Q2,77.20203
United Kingdom,GDPEMP,1994-Q3,78.00957
United Kingdom,GDPEMP,1994-Q4,78.55885
United Kingdom,GDPEMP,1995-Q1,79.08944
United Kingdom,GDPEMP,1995-Q2,78.94633
United Kingdom,GDPEMP,1995-Q3,79.57311
United Kingdom,GDPEMP,1995-Q4,79.4209
United Kingdom,GDPEMP,1996-Q1,79.98221
United Kingdom,GDPEMP,1996-Q2,80.12289
United Kingdom,GDPEMP,1996-Q3,80.71191
United Kingdom,GDPEMP,1996-Q4,81.38485
United Kingdom,GDPEMP,1997-Q1,82.1151
United Kingdom,GDPEMP,1997-Q2,82.6078
United Kingdom,GDPEMP,1997-Q3,83.19264
United Kingdom,GDPEMP,1997-Q4,84.21657
United Kingdom,GDPEMP,1998-Q1,84.69892
United Kingdom,GDPEMP,1998-Q2,85.11921
United Kingdom,GDPEMP,1998-Q3,85.01672
United Kingdom,GDPEMP,1998-Q4,85.19483
United Kingdom,GDPEMP,1999-Q1,85.52856
United Kingdom,GDPEMP,1999-Q2,85.74574
United Kingdom,GDPEMP,1999-Q3,86.7252
United Kingdom,GDPEMP,1999-Q4,87.632
United Kingdom,GDPEMP,2000-Q1,88.5835
United Kingdom,GDPEMP,2000-Q2,88.89078
United Kingdom,GDPEMP,2000-Q3,89.17982
United Kingdom,GDPEMP,2000-Q4,89.77466
United Kingdom,GDPEMP,2001-Q1,90.32835
United Kingdom,GDPEMP,2001-Q2,90.45463
United Kingdom,GDPEMP,2001-Q3,90.90681
United Kingdom,GDPEMP,2001-Q4,90.91611
United Kingdom,GDPEMP,2002-Q1,91.17307
United Kingdom,GDPEMP,2002-Q2,91.1727
United Kingdom,GDPEMP,2002-Q3,91.77988
United Kingdom,GDPEMP,2002-Q4,91.91801
United Kingdom,GDPEMP,2003-Q1,92.61998
United Kingdom,GDPEMP,2003-Q2,93.0604
United Kingdom,GDPEMP,2003-Q3,93.79208
United Kingdom,GDPEMP,2003-Q4,94.3694
United Kingdom,GDPEMP,2004-Q1,94.21188
United Kingdom,GDPEMP,2004-Q2,94.72538
United Kingdom,GDPEMP,2004-Q3,94.93301
United Kingdom,GDPEMP,2004-Q4,94.90188
United Kingdom,GDPEMP,2005-Q1,95.21873
United Kingdom,GDPEMP,2005-Q2,95.96507
United Kingdom,GDPEMP,2005-Q3,96.29387
United Kingdom,GDPEMP,2005-Q4,97.35779
United Kingdom,GDPEMP,2006-Q1,97.29089
United Kingdom,GDPEMP,2006-Q2,97.47538
United Kingdom,GDPEMP,2006-Q3,97.47686
United Kingdom,GDPEMP,2006-Q4,97.88158
United Kingdom,GDPEMP,2007-Q1,98.87054
United Kingdom,GDPEMP,2007-Q2,99.15759
United Kingdom,GDPEMP,2007-Q3,99.49226
United Kingdom,GDPEMP,2007-Q4,99.55267
United Kingdom,GDPEMP,2008-Q1,99.67377
United Kingdom,GDPEMP,2008-Q2,99.05869
United Kingdom,GDPEMP,2008-Q3,97.99812
United Kingdom,GDPEMP,2008-Q4,96.08803
United Kingdom,GDPEMP,2009-Q1,94.6466
United Kingdom,GDPEMP,2009-Q2,95.24017
United Kingdom,GDPEMP,2009-Q3,95.35744
United Kingdom,GDPEMP,2009-Q4,95.53401
United Kingdom,GDPEMP,2010-Q1,96.72372
United Kingdom,GDPEMP,2010-Q2,97.17715
United Kingdom,GDPEMP,2010-Q3,97.07062
United Kingdom,GDPEMP,2010-Q4,97.35732
United Kingdom,GDPEMP,2011-Q1,97.21916
United Kingdom,GDPEMP,2011-Q2,97.31308
United Kingdom,GDPEMP,2011-Q3,98.16324
United Kingdom,GDPEMP,2011-Q4,98.09501
United Kingdom,GDPEMP,2012-Q1,98.57502
United Kingdom,GDPEMP,2012-Q2,97.73338
United Kingdom,GDPEMP,2012-Q3,98.36595
United Kingdom,GDPEMP,2012-Q4,97.76637
United Kingdom,GDPEMP,2013-Q1,98.26832
United Kingdom,GDPEMP,2013-Q2,98.65351
United Kingdom,GDPEMP,2013-Q3,98.91972
United Kingdom,GDPEMP,2013-Q4,99.00955
United Kingdom,GDPEMP,2014-Q1,99.0348
United Kingdom,GDPEMP,2014-Q2,99.3408
United Kingdom,GDPEMP,2014-Q3,99.6717
United Kingdom,GDPEMP,2014-Q4,100.016
United Kingdom,GDPEMP,2015-Q1,99.63052
United Kingdom,GDPEMP,2015-Q2,100.3628
United Kingdom,GDPEMP,2015-Q3,100.0436
United Kingdom,GDPEMP,2015-Q4,99.96309
United Kingdom,GDPEMP,2016-Q1,100.222
United Kingdom,GDPEMP,2016-Q2,100.2303
United Kingdom,GDPEMP,2016-Q3,100.4023
United Kingdom,GDPEMP,2016-Q4,100.932
United Kingdom,GDPEMP,2017-Q1,101.4611
United Kingdom,GDPEMP,2017-Q2,101.7346
United Kingdom,GDPEMP,2017-Q3,102.3878
United Kingdom,GDPEMP,2017-Q4,102.8371
United Kingdom,GDPEMP,2018-Q1,102.2928
United Kingdom,GDPEMP,2018-Q2,102.3259
United Kingdom,GDPEMP,2018-Q3,102.5265
United Kingdom,GDPEMP,2018-Q4,102.1325
United Kingdom,GDPEMP,2019-Q1,102.5635
United Kingdom,GDPEMP,2019-Q2,102.5351
United Kingdom,GDPEMP,2019-Q3,103.4644
United Kingdom,GDPEMP,2019-Q4,102.8748
United Kingdom,GDPEMP,2020-Q1,99.92107
United Kingdom,GDPEMP,2020-Q2,80.65166
United Kingdom,GDPEMP,2020-Q3,94.84224
United Kingdom,GDPEMP,2020-Q4,96.64866
United Kingdom,GDPEMP,2021-Q1,95.6432
United Kingdom,GDPEMP,2021-Q2,102.2127
United Kingdom,GDPEMP,2021-Q3,103.0444
United Kingdom,GDPEMP,2021-Q4,104.6894
United Kingdom,GDPEMP,2022-Q1,105.0351
United Kingdom,GDPEMP,2022-Q2,104.614
United Kingdom,GDPEMP,2022-Q3,104.6997
United Kingdom,GDPEMP,2022-Q4,104.5723
United Kingdom,GDPEMP,2023-Q1,104.2347
United Kingdom,GDPEMP,2023-Q2,104.4478
United Kingdom,LCEMP,1993-Q2,3.090803
United Kingdom,LCEMP,1993-Q3,3.674111
United Kingdom,LCEMP,1993-Q4,3.76174
United Kingdom,LCEMP,1994-Q1,0.4616285
United Kingdom,LCEMP,1994-Q2,-0.6905224
United Kingdom,LCEMP,1994-Q3,-0.05617655
United Kingdom,LCEMP,1994-Q4,-0.3817289
United Kingdom,LCEMP,1995-Q1,3.618443
United Kingdom,LCEMP,1995-Q2,4.502921
United Kingdom,LCEMP,1995-Q3,3.357383
United Kingdom,LCEMP,1995-Q4,3.170066
United Kingdom,LCEMP,1996-Q1,2.914273
United Kingdom,LCEMP,1996-Q2,3.321947
United Kingdom,LCEMP,1996-Q3,4.160547
United Kingdom,LCEMP,1996-Q4,3.480518
United Kingdom,LCEMP,1997-Q1,5.00942
United Kingdom,LCEMP,1997-Q2,5.800686
United Kingdom,LCEMP,1997-Q3,6.242128
United Kingdom,LCEMP,1997-Q4,6.41177
United Kingdom,LCEMP,1998-Q1,3.949437
United Kingdom,LCEMP,1998-Q2,3.54819
United Kingdom,LCEMP,1998-Q3,2.914525
United Kingdom,LCEMP,1998-Q4,2.681309
United Kingdom,LCEMP,1999-Q1,5.557254
United Kingdom,LCEMP,1999-Q2,6.079696
United Kingdom,LCEMP,1999-Q3,6.19551
United Kingdom,LCEMP,1999-Q4,7.034698
United Kingdom,LCEMP,2000-Q1,5.364342
United Kingdom,LCEMP,2000-Q2,4.949728
United Kingdom,LCEMP,2000-Q3,5.673925
United Kingdom,LCEMP,2000-Q4,7.264082
United Kingdom,LCEMP,2001-Q1,8.598161
United Kingdom,LCEMP,2001-Q2,6.080293
United Kingdom,LCEMP,2001-Q3,4.912863
United Kingdom,LCEMP,2001-Q4,2.920392
United Kingdom,LCEMP,2002-Q1,1.228013
United Kingdom,LCEMP,2002-Q2,1.688788
United Kingdom,LCEMP,2002-Q3,1.737749
United Kingdom,LCEMP,2002-Q4,1.924455
United Kingdom,LCEMP,2003-Q1,3.048027
United Kingdom,LCEMP,2003-Q2,4.258454
United Kingdom,LCEMP,2003-Q3,6.369267
United Kingdom,LCEMP,2003-Q4,7.009664
United Kingdom,LCEMP,2004-Q1,6.647513
United Kingdom,LCEMP,2004-Q2,6.334115
United Kingdom,LCEMP,2004-Q3,4.997832
United Kingdom,LCEMP,2004-Q4,5.21527
United Kingdom,LCEMP,2005-Q1,5.34279
United Kingdom,LCEMP,2005-Q2,4.708442
United Kingdom,LCEMP,2005-Q3,4.572337
United Kingdom,LCEMP,2005-Q4,3.660372
United Kingdom,LCEMP,2006-Q1,4.837095
United Kingdom,LCEMP,2006-Q2,4.368857
United Kingdom,LCEMP,2006-Q3,4.504132
United Kingdom,LCEMP,2006-Q4,6.56189
United Kingdom,LCEMP,2007-Q1,6.308878
United Kingdom,LCEMP,2007-Q2,6.829961
United Kingdom,LCEMP,2007-Q3,7.205274
United Kingdom,LCEMP,2007-Q4,3.789088
United Kingdom,LCEMP,2008-Q1,3.086117
United Kingdom,LCEMP,2008-Q2,1.715591
United Kingdom,LCEMP,2008-Q3,-0.3648582
United Kingdom,LCEMP,2008-Q4,-0.000659255
United Kingdom,LCEMP,2009-Q1,-2.471554
United Kingdom,LCEMP,2009-Q2,1.372278
United Kingdom,LCEMP,2009-Q3,1.325926
United Kingdom,LCEMP,2009-Q4,3.072678
United Kingdom,LCEMP,2010-Q1,5.062814
United Kingdom,LCEMP,2010-Q2,1.829878
United Kingdom,LCEMP,2010-Q3,2.677095
United Kingdom,LCEMP,2010-Q4,1.358615
United Kingdom,LCEMP,2011-Q1,2.050429
United Kingdom,LCEMP,2011-Q2,1.825898
United Kingdom,LCEMP,2011-Q3,1.868476
United Kingdom,LCEMP,2011-Q4,1.738622
United Kingdom,LCEMP,2012-Q1,1.074787
United Kingdom,LCEMP,2012-Q2,1.927573
United Kingdom,LCEMP,2012-Q3,1.042794
United Kingdom,LCEMP,2012-Q4,1.160892
United Kingdom,LCEMP,2013-Q1,0.2659003
United Kingdom,LCEMP,2013-Q2,3.317611
United Kingdom,LCEMP,2013-Q3,3.24859
United Kingdom,LCEMP,2013-Q4,3.970577
United Kingdom,LCEMP,2014-Q1,4.399036
United Kingdom,LCEMP,2014-Q2,0.3228987
United Kingdom,LCEMP,2014-Q3,-0.3678938
United Kingdom,LCEMP,2014-Q4,-0.5944646
United Kingdom,LCEMP,2015-Q1,-0.6438639
United Kingdom,LCEMP,2015-Q2,1.097012
United Kingdom,LCEMP,2015-Q3,2.504244
United Kingdom,LCEMP,2015-Q4,2.122434
United Kingdom,LCEMP,2016-Q1,2.486483
United Kingdom,LCEMP,2016-Q2,3.175915
United Kingdom,LCEMP,2016-Q3,3.381728
United Kingdom,LCEMP,2016-Q4,3.189661
United Kingdom,LCEMP,2017-Q1,3.230185
United Kingdom,LCEMP,2017-Q2,2.748948
United Kingdom,LCEMP,2017-Q3,2.489755
United Kingdom,LCEMP,2017-Q4,2.808106
United Kingdom,LCEMP,2018-Q1,3.025231
United Kingdom,LCEMP,2018-Q2,1.744698
United Kingdom,LCEMP,2018-Q3,2.792277
United Kingdom,LCEMP,2018-Q4,3.406371
United Kingdom,LCEMP,2019-Q1,3.258737
United Kingdom,LCEMP,2019-Q2,5.154141
United Kingdom,LCEMP,2019-Q3,4.051203
United Kingdom,LCEMP,2019-Q4,2.667796
United Kingdom,LCEMP,2020-Q1,1.430729
United Kingdom,LCEMP,2020-Q2,-2.653843
United Kingdom,LCEMP,2020-Q3,-0.2582968
United Kingdom,LCEMP,2020-Q4,2.891412
United Kingdom,LCEMP,2021-Q1,2.614722
United Kingdom,LCEMP,2021-Q2,7.736446
United Kingdom,LCEMP,2021-Q3,4.997605
United Kingdom,LCEMP,2021-Q4,3.06463
United Kingdom,LCEMP,2022-Q1,6.259187
United Kingdom,LCEMP,2022-Q2,4.721688
United Kingdom,LCEMP,2022-Q3,6.590235
United Kingdom,LCEMP,2022-Q4,7.591288
United Kingdom,LCEMP,2023-Q1,6.495273
United Kingdom,LCEMP,2023-Q2,7.743488
United Kingdom,GDPEMP,1992-Q2,68.7265
United Kingdom,GDPEMP,1992-Q3,71.702
United Kingdom,GDPEMP,1992-Q4,74.9036
United Kingdom,GDPEMP,1993-Q1,72.76706
United Kingdom,GDPEMP,1993-Q2,71.73258
United Kingdom,GDPEMP,1993-Q3,74.94569
United Kingdom,GDPEMP,1993-Q4,78.27959
United Kingdom,GDPEMP,1994-Q1,75.35366
United Kingdom,GDPEMP,1994-Q2,74.73153
United Kingdom,GDPEMP,1994-Q3,78.40592
United Kingdom,GDPEMP,1994-Q4,81.18332
United Kingdom,GDPEMP,1995-Q1,77.65866
United Kingdom,GDPEMP,1995-Q2,77.05478
United Kingdom,GDPEMP,1995-Q3,80.25255
United Kingdom,GDPEMP,1995-Q4,82.0888
United Kingdom,GDPEMP,1996-Q1,78.09202
United Kingdom,GDPEMP,1996-Q2,78.20258
United Kingdom,GDPEMP,1996-Q3,81.72655
United Kingdom,GDPEMP,1996-Q4,84.19371
United Kingdom,GDPEMP,1997-Q1,81.74904
United Kingdom,GDPEMP,1997-Q2,82.35849
United Kingdom,GDPEMP,1997-Q3,82.80766
United Kingdom,GDPEMP,1997-Q4,85.26105
United Kingdom,GDPEMP,1998-Q1,84.31231
United Kingdom,GDPEMP,1998-Q2,83.76131
United Kingdom,GDPEMP,1998-Q3,84.44557
United Kingdom,GDPEMP,1998-Q4,87.52547
United Kingdom,GDPEMP,1999-Q1,85.77292
United Kingdom,GDPEMP,1999-Q2,84.3821
United Kingdom,GDPEMP,1999-Q3,86.9418
United Kingdom,GDPEMP,1999-Q4,88.54896
United Kingdom,GDPEMP,2000-Q1,88.07935
United Kingdom,GDPEMP,2000-Q2,87.93385
United Kingdom,GDPEMP,2000-Q3,89.06288
United Kingdom,GDPEMP,2000-Q4,91.36444
United Kingdom,GDPEMP,2001-Q1,90.97317
United Kingdom,GDPEMP,2001-Q2,88.50754
United Kingdom,GDPEMP,2001-Q3,91.17071
United Kingdom,GDPEMP,2001-Q4,91.98201
United Kingdom,GDPEMP,2002-Q1,90.9191
United Kingdom,GDPEMP,2002-Q2,89.70407
United Kingdom,GDPEMP,2002-Q3,92.73366
United Kingdom,GDPEMP,2002-Q4,92.69211
United Kingdom,GDPEMP,2003-Q1,93.2754
United Kingdom,GDPEMP,2003-Q2,90.80884
United Kingdom,GDPEMP,2003-Q3,94.00356
United Kingdom,GDPEMP,2003-Q4,95.74844
United Kingdom,GDPEMP,2004-Q1,94.08791
United Kingdom,GDPEMP,2004-Q2,93.06522
United Kingdom,GDPEMP,2004-Q3,96.28815
United Kingdom,GDPEMP,2004-Q4,95.30161
United Kingdom,GDPEMP,2005-Q1,95.17194
United Kingdom,GDPEMP,2005-Q2,94.14138
United Kingdom,GDPEMP,2005-Q3,96.55815
United Kingdom,GDPEMP,2005-Q4,98.9295
United Kingdom,GDPEMP,2006-Q1,97.57704
United Kingdom,GDPEMP,2006-Q2,95.35157
United Kingdom,GDPEMP,2006-Q3,97.84712
United Kingdom,GDPEMP,2006-Q4,99.32973
United Kingdom,GDPEMP,2007-Q1,98.66299
United Kingdom,GDPEMP,2007-Q2,96.60613
United Kingdom,GDPEMP,2007-Q3,100.4052
United Kingdom,GDPEMP,2007-Q4,101.3819
United Kingdom,GDPEMP,2008-Q1,99.40244
United Kingdom,GDPEMP,2008-Q2,97.66464
United Kingdom,GDPEMP,2008-Q3,98.48296
United Kingdom,GDPEMP,2008-Q4,97.32468
United Kingdom,GDPEMP,2009-Q1,94.43928
United Kingdom,GDPEMP,2009-Q2,93.25829
United Kingdom,GDPEMP,2009-Q3,95.83607
United Kingdom,GDPEMP,2009-Q4,97.28584
United Kingdom,GDPEMP,2010-Q1,96.01957
United Kingdom,GDPEMP,2010-Q2,95.40735
United Kingdom,GDPEMP,2010-Q3,97.65576
United Kingdom,GDPEMP,2010-Q4,99.2682
United Kingdom,GDPEMP,2011-Q1,96.80437
United Kingdom,GDPEMP,2011-Q2,95.53143
United Kingdom,GDPEMP,2011-Q3,98.3989
United Kingdom,GDPEMP,2011-Q4,100.1205
United Kingdom,GDPEMP,2012-Q1,98.17286
United Kingdom,GDPEMP,2012-Q2,96.03043
United Kingdom,GDPEMP,2012-Q3,98.09821
United Kingdom,GDPEMP,2012-Q4,100.1712
United Kingdom,GDPEMP,2013-Q1,97.38681
United Kingdom,GDPEMP,2013-Q2,97.59927
United Kingdom,GDPEMP,2013-Q3,98.78453
United Kingdom,GDPEMP,2013-Q4,101.097
United Kingdom,GDPEMP,2014-Q1,99.13403
United Kingdom,GDPEMP,2014-Q2,98.57573
United Kingdom,GDPEMP,2014-Q3,99.01605
United Kingdom,GDPEMP,2014-Q4,101.368
United Kingdom,GDPEMP,2015-Q1,98.89005
United Kingdom,GDPEMP,2015-Q2,99.5927
United Kingdom,GDPEMP,2015-Q3,99.95992
United Kingdom,GDPEMP,2015-Q4,101.5574
United Kingdom,GDPEMP,2016-Q1,99.37979
United Kingdom,GDPEMP,2016-Q2,99.81544
United Kingdom,GDPEMP,2016-Q3,99.66563
United Kingdom,GDPEMP,2016-Q4,102.9195
United Kingdom,GDPEMP,2017-Q1,100.7388
United Kingdom,GDPEMP,2017-Q2,100.6945
United Kingdom,GDPEMP,2017-Q3,101.9487
United Kingdom,GDPEMP,2017-Q4,105.01
United Kingdom,GDPEMP,2018-Q1,101.0635
United Kingdom,GDPEMP,2018-Q2,101.5326
United Kingdom,GDPEMP,2018-Q3,102.201
United Kingdom,GDPEMP,2018-Q4,104.4431
United Kingdom,GDPEMP,2019-Q1,101.7353
United Kingdom,GDPEMP,2019-Q2,102.0063
United Kingdom,GDPEMP,2019-Q3,102.3393
United Kingdom,GDPEMP,2019-Q4,105.4209
United Kingdom,GDPEMP,2020-Q1,100.1379
United Kingdom,GDPEMP,2020-Q2,79.74002
United Kingdom,GDPEMP,2020-Q3,92.99252
United Kingdom,GDPEMP,2020-Q4,99.21576
United Kingdom,GDPEMP,2021-Q1,95.31181
United Kingdom,GDPEMP,2021-Q2,101.975
United Kingdom,GDPEMP,2021-Q3,101.4757
United Kingdom,GDPEMP,2021-Q4,106.8404
United Kingdom,GDPEMP,2022-Q1,104.4761
United Kingdom,GDPEMP,2022-Q2,102.3953
United Kingdom,GDPEMP,2022-Q3,104.3783
United Kingdom,GDPEMP,2022-Q4,107.7036
United Kingdom,GDPEMP,2023-Q1,103.9489
United Kingdom,GDPEMP,2023-Q2,103.0415
Spain,ULCE,1995-Q1,70.88985
Spain,ULCE,1995-Q2,71.30865
Spain,ULCE,1995-Q3,71.88337
Spain,ULCE,1995-Q4,71.57526
Spain,ULCE,1996-Q1,72.0387
Spain,ULCE,1996-Q2,72.85748
Spain,ULCE,1996-Q3,73.57986
Spain,ULCE,1996-Q4,74.21159
Spain,ULCE,1997-Q1,74.60085
Spain,ULCE,1997-Q2,75.25546
Spain,ULCE,1997-Q3,75.63792
Spain,ULCE,1997-Q4,75.80421
Spain,ULCE,1998-Q1,75.65117
Spain,ULCE,1998-Q2,77.14652
Spain,ULCE,1998-Q3,77.50649
Spain,ULCE,1998-Q4,77.90279
Spain,ULCE,1999-Q1,77.34073
Spain,ULCE,1999-Q2,78.49123
Spain,ULCE,1999-Q3,78.69217
Spain,ULCE,1999-Q4,79.9146
Spain,ULCE,2000-Q1,79.03617
Spain,ULCE,2000-Q2,80.82986
Spain,ULCE,2000-Q3,81.4882
Spain,ULCE,2000-Q4,82.0568
Spain,ULCE,2001-Q1,80.87339
Spain,ULCE,2001-Q2,82.54136
Spain,ULCE,2001-Q3,82.9407
Spain,ULCE,2001-Q4,83.95475
Spain,ULCE,2002-Q1,83.38622
Spain,ULCE,2002-Q2,85.14678
Spain,ULCE,2002-Q3,85.74233
Spain,ULCE,2002-Q4,86.70749
Spain,ULCE,2003-Q1,84.99846
Spain,ULCE,2003-Q2,86.82474
Spain,ULCE,2003-Q3,87.43558
Spain,ULCE,2003-Q4,89.12931
Spain,ULCE,2004-Q1,88.0769
Spain,ULCE,2004-Q2,89.64616
Spain,ULCE,2004-Q3,89.81552
Spain,ULCE,2004-Q4,92.18301
Spain,ULCE,2005-Q1,90.4774
Spain,ULCE,2005-Q2,92.34704
Spain,ULCE,2005-Q3,92.66931
Spain,ULCE,2005-Q4,95.20294
Spain,ULCE,2006-Q1,93.58517
Spain,ULCE,2006-Q2,95.9633
Spain,ULCE,2006-Q3,95.87689
Spain,ULCE,2006-Q4,98.19128
Spain,ULCE,2007-Q1,97.25728
Spain,ULCE,2007-Q2,99.4071
Spain,ULCE,2007-Q3,99.26094
Spain,ULCE,2007-Q4,101.6643
Spain,ULCE,2008-Q1,103.7932
Spain,ULCE,2008-Q2,105.5248
Spain,ULCE,2008-Q3,105.0445
Spain,ULCE,2008-Q4,107.0374
Spain,ULCE,2009-Q1,106.6241
Spain,ULCE,2009-Q2,107.603
Spain,ULCE,2009-Q3,105.1601
Spain,ULCE,2009-Q4,106.9109
Spain,ULCE,2010-Q1,105.0643
Spain,ULCE,2010-Q2,107.2802
Spain,ULCE,2010-Q3,104.0918
Spain,ULCE,2010-Q4,106.2168
Spain,ULCE,2011-Q1,103.0232
Spain,ULCE,2011-Q2,105.5069
Spain,ULCE,2011-Q3,101.862
Spain,ULCE,2011-Q4,105.0389
Spain,ULCE,2012-Q1,101.5384
Spain,ULCE,2012-Q2,103.9325
Spain,ULCE,2012-Q3,99.80412
Spain,ULCE,2012-Q4,99.66664
Spain,ULCE,2013-Q1,100.3238
Spain,ULCE,2013-Q2,101.0788
Spain,ULCE,2013-Q3,98.39047
Spain,ULCE,2013-Q4,101.2865
Spain,ULCE,2014-Q1,98.55698
Spain,ULCE,2014-Q2,101.4219
Spain,ULCE,2014-Q3,98.63699
Spain,ULCE,2014-Q4,101.5203
Spain,ULCE,2015-Q1,99.20579
Spain,ULCE,2015-Q2,101.2786
Spain,ULCE,2015-Q3,97.77686
Spain,ULCE,2015-Q4,101.7387
Spain,ULCE,2016-Q1,97.56472
Spain,ULCE,2016-Q2,100.0421
Spain,ULCE,2016-Q3,97.03284
Spain,ULCE,2016-Q4,101.5792
Spain,ULCE,2017-Q1,98.09174
Spain,ULCE,2017-Q2,99.89227
